,credit_score,gender,age,tenure,balance,num_products,credit_card,active,salary,churn,complain,satisfaction,points,country_F,country_G,country_S,card_D,card_G,card_P,card_S,umap_1,umap_2
258,2,0,1,6,2,1,1,1,1,0,0,1,2,1,0,0,0,0,0,1,9.577796,17.5968
259,3,1,2,3,1,1,1,1,2,0,0,2,7,0,1,0,0,1,0,0,14.01134,-4.9743953
260,2,1,2,9,2,2,1,1,1,0,0,1,7,0,1,0,1,0,0,0,-1.260884,-12.745674
261,2,0,3,6,1,1,1,0,1,0,0,4,7,0,0,1,1,0,0,0,11.539956,-11.880675
262,0,0,1,6,3,2,1,0,0,0,0,3,0,1,0,0,0,1,0,0,-10.118842,3.1830935
263,2,0,1,0,2,1,0,1,2,0,0,2,6,1,0,0,0,0,1,0,-4.098478,15.011843
264,2,1,1,9,1,1,1,1,0,0,0,4,2,0,0,1,0,0,1,0,14.610317,2.538563
265,0,0,2,9,1,1,1,0,2,0,0,1,5,0,0,1,0,0,1,0,11.7429695,4.5386143
266,0,1,1,2,0,2,1,1,2,0,0,1,3,1,0,0,1,0,0,0,-12.075523,-3.673596
267,1,1,2,7,0,2,1,0,0,0,0,1,3,1,0,0,0,1,0,0,-15.925299,5.455863
268,0,0,2,7,0,1,0,0,1,1,1,2,5,0,0,1,0,1,0,0,1.867315,-5.2821255
269,2,0,2,7,1,1,1,0,3,0,0,2,4,0,1,0,0,0,0,1,21.447886,2.0250843
270,1,1,2,9,0,2,0,1,3,0,0,4,4,0,0,1,0,0,1,0,14.004406,3.2237585
271,2,1,1,3,2,3,1,0,0,1,1,4,5,0,1,0,0,0,1,0,4.9466205,3.9033248
272,3,0,1,1,2,2,1,1,3,0,0,2,7,0,1,0,0,1,0,0,13.014488,-6.88155
273,2,1,1,8,0,2,1,0,0,0,0,5,2,1,0,0,0,1,0,0,-16.306355,5.555324
274,2,1,1,4,2,1,0,1,1,0,0,3,2,0,1,0,0,0,1,0,5.9227476,3.0143905
275,2,0,2,7,0,2,1,1,2,0,0,1,5,0,0,1,0,1,0,0,1.3663235,-6.6110353
276,2,1,4,3,0,1,1,1,0,1,1,3,4,1,0,0,0,0,0,1,7.486217,12.889427
277,2,0,3,10,0,2,1,0,3,0,0,2,1,1,0,0,0,0,1,0,-7.4468474,13.158007
278,1,1,2,6,1,1,0,1,3,0,0,3,4,1,0,0,0,0,0,1,6.628246,14.957404
279,2,1,3,1,0,1,1,0,3,1,1,2,5,1,0,0,0,0,1,0,-0.2622549,11.836619
280,2,1,2,8,0,2,1,1,0,0,0,3,2,1,0,0,0,0,1,0,0.4981654,8.386811
281,2,1,1,10,0,2,1,1,1,0,0,2,7,0,0,1,1,0,0,0,8.267645,-10.516949
282,0,1,2,4,2,1,1,1,0,1,1,1,5,0,1,0,0,1,0,0,12.596737,-4.6470137
283,3,1,2,7,2,1,1,1,0,0,0,3,6,1,0,0,1,0,0,0,-12.443704,-4.1841955
284,2,0,0,8,3,2,0,1,3,0,0,3,0,1,0,0,0,0,1,0,-4.0570817,15.069526
285,2,1,2,7,2,2,1,0,0,0,0,3,3,1,0,0,0,0,0,1,1.8804032,19.503832
286,1,1,1,5,2,1,1,0,3,0,0,2,6,0,0,1,0,0,0,1,15.364764,10.501357
287,0,0,1,8,2,1,1,0,2,0,0,1,0,1,0,0,0,0,1,0,-7.2959366,13.348585
288,2,0,1,5,3,1,1,1,3,0,0,1,3,0,0,1,0,0,1,0,14.176248,4.931034
289,1,1,1,10,0,2,1,0,1,0,0,2,4,0,0,1,0,0,1,0,12.153883,2.8409238
290,2,1,2,9,1,1,0,1,2,0,0,3,1,0,1,0,0,0,0,1,20.211466,0.798818
291,2,0,2,5,1,2,1,0,3,0,0,1,6,0,0,1,1,0,0,0,11.565275,-11.930094
292,1,1,1,7,0,2,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0.5468713,12.536823
293,2,0,1,9,2,1,0,0,3,1,1,2,3,0,0,1,0,0,1,0,12.823187,3.9576533
294,2,1,2,3,0,2,1,1,2,0,0,1,6,1,0,0,1,0,0,0,-11.923079,-3.647775
295,2,1,1,2,2,1,1,0,1,0,0,4,5,1,0,0,0,0,1,0,0.80499345,12.186156
296,2,0,1,4,2,1,1,1,2,0,0,3,4,1,0,0,0,0,1,0,-6.1119595,15.584922
297,2,0,2,7,0,3,1,0,3,1,1,2,1,0,0,1,0,0,0,1,14.854777,11.649097
298,0,1,4,0,2,1,1,1,3,0,0,1,3,1,0,0,0,1,0,0,-11.388943,9.499457
299,1,1,1,5,0,2,1,1,2,0,0,4,2,1,0,0,0,0,1,0,0.2952097,8.2681465
300,2,0,1,10,0,2,1,0,3,0,0,3,4,1,0,0,0,0,0,1,6.047093,19.127861
301,1,0,2,6,2,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,15.254275,12.160437
302,2,1,2,8,0,2,1,0,0,0,0,5,6,1,0,0,0,0,1,0,0.5171323,12.464468
303,2,0,1,6,0,2,1,1,3,0,0,5,2,1,0,0,0,1,0,0,-8.83677,6.2539377
304,0,1,1,4,2,1,0,0,1,0,0,4,0,1,0,0,0,0,0,1,3.5134842,16.69298
305,1,1,1,1,2,1,1,1,0,0,0,2,5,1,0,0,0,0,0,1,7.364694,12.165149
306,2,1,2,2,0,1,1,1,3,1,1,2,5,1,0,0,1,0,0,0,-11.700899,-4.2325964
307,1,1,2,7,3,2,1,0,0,0,0,4,6,0,1,0,0,0,0,1,20.850918,3.5969093
308,1,1,3,4,2,1,1,0,2,1,1,1,7,1,0,0,1,0,0,0,-8.252344,-4.4820294
309,0,1,1,8,1,1,1,0,0,0,0,4,6,0,1,0,0,0,1,0,7.087739,0.38511384
310,1,0,5,4,0,2,1,1,3,0,0,1,4,1,0,0,0,1,0,0,-8.872834,6.1870737
311,2,1,1,6,1,1,1,0,2,0,0,2,2,0,1,0,0,1,0,0,8.006212,-4.6980424
312,1,1,2,3,0,2,0,0,3,0,0,2,5,1,0,0,0,1,0,0,-11.590898,5.2189856
313,3,0,4,0,2,1,1,0,3,0,0,1,2,0,1,0,0,0,0,1,21.450182,1.9986296
314,2,1,2,2,3,1,1,1,1,0,0,3,0,0,0,1,0,0,0,1,18.165106,10.694702
315,0,1,2,3,0,2,0,0,1,0,0,4,0,0,0,1,0,0,0,1,16.01254,11.402151
316,0,1,3,2,2,1,1,0,2,1,1,1,0,1,0,0,1,0,0,0,-10.582199,5.1208925
317,2,1,2,9,0,2,1,1,0,0,0,4,1,0,0,1,0,0,1,0,14.742705,2.4496605
318,1,0,0,3,0,1,1,0,1,0,0,4,2,0,0,1,1,0,0,0,11.602857,-11.92689
319,0,1,0,4,1,1,1,0,0,0,0,2,1,1,0,0,0,1,0,0,-15.981305,5.2945013
320,0,0,4,2,2,1,1,1,1,0,0,5,1,0,0,1,0,0,1,0,14.085161,4.848864
321,2,0,1,8,2,1,1,1,0,0,0,1,3,1,0,0,0,0,0,1,9.636641,17.582083
322,2,1,2,1,2,1,1,0,3,1,1,1,1,1,0,0,0,0,0,1,3.9179268,17.818724
323,2,0,1,4,0,2,0,0,1,0,0,3,4,1,0,0,0,0,1,0,-4.4831862,12.905543
324,2,1,1,3,0,2,1,0,2,0,0,4,0,1,0,0,1,0,0,0,-8.682856,-6.381808
325,2,1,2,4,2,1,1,0,2,0,0,2,2,1,0,0,0,0,1,0,0.7007582,12.044239
326,1,1,2,2,0,2,1,0,2,0,0,4,1,1,0,0,1,0,0,0,-8.699194,-6.4416356
327,1,0,3,9,1,1,1,0,2,1,1,1,3,1,0,0,0,0,0,1,5.1157517,18.30537
328,2,1,2,1,2,1,1,1,3,0,0,5,5,0,1,0,0,0,1,0,6.8168306,5.037217
329,1,1,1,7,2,2,1,1,1,0,0,2,6,0,1,0,0,1,0,0,13.795807,-4.763646
330,1,1,3,7,0,2,0,1,1,0,0,1,6,1,0,0,0,1,0,0,-5.874685,6.806128
331,1,0,2,1,2,1,1,0,0,0,0,3,0,0,0,1,1,0,0,0,11.614062,-11.879948
332,1,1,2,2,2,2,0,1,2,0,0,4,7,0,1,0,1,0,0,0,0.18193676,-12.134019
333,1,0,1,8,2,1,1,0,3,1,1,4,4,0,1,0,0,0,1,0,4.392359,3.0653365
334,1,0,2,6,2,1,1,0,0,0,0,2,2,0,0,1,1,0,0,0,11.62288,-11.888873
335,0,1,1,7,3,1,1,0,2,1,1,4,3,1,0,0,0,1,0,0,-10.592351,5.0698314
336,1,0,1,3,3,2,0,1,3,0,0,2,6,0,1,0,0,0,1,0,5.242085,2.3665264
337,1,1,1,2,0,2,1,0,0,0,0,3,5,1,0,0,1,0,0,0,-8.885948,-6.507505
338,3,0,2,5,3,1,1,0,0,1,1,3,1,0,0,1,0,0,0,1,14.879242,11.647847
339,2,0,2,10,2,1,1,0,0,1,1,5,2,0,1,0,1,0,0,0,1.617551,-13.109275
340,1,0,2,6,2,2,0,1,1,1,1,4,0,0,1,0,0,1,0,0,12.023869,-4.5662937
341,1,1,1,4,2,1,0,0,3,0,0,3,1,1,0,0,0,0,0,1,3.5791583,16.784067
342,0,0,3,5,0,2,1,1,0,0,0,4,1,0,0,1,0,0,1,0,14.100003,4.8720417
343,0,1,0,8,0,2,0,0,2,0,0,3,0,1,0,0,0,0,1,0,-1.9392682,12.349619
344,2,0,1,7,0,2,1,0,0,0,0,2,0,1,0,0,0,0,1,0,-7.550356,13.079832
345,3,0,2,7,0,2,1,0,1,0,0,2,4,1,0,0,0,0,0,1,6.1685257,19.259924
346,1,0,1,9,2,2,1,0,2,0,0,3,4,0,1,0,0,0,0,1,21.463549,1.974999
347,1,1,4,3,3,1,1,1,0,0,0,5,6,0,1,0,0,0,1,0,6.787126,4.999384
348,1,0,1,1,2,1,1,1,2,0,0,4,0,0,1,0,0,1,0,0,13.024603,-6.877896
349,1,1,2,5,0,2,1,1,2,0,0,4,1,1,0,0,1,0,0,0,-12.156525,-3.617896
350,1,1,1,3,2,2,1,1,2,0,0,3,4,0,0,1,1,0,0,0,8.429495,-10.426661
351,2,1,2,2,1,1,1,1,0,0,0,5,7,0,0,1,0,1,0,0,-0.8803563,-6.1743255
352,0,0,1,7,3,1,1,0,1,0,0,4,0,0,0,1,0,0,1,0,11.855691,4.6517344
353,2,1,1,6,0,2,1,1,1,0,0,3,5,0,0,1,1,0,0,0,8.28897,-10.527642
354,1,0,3,1,3,2,1,1,2,0,0,1,2,1,0,0,0,0,1,0,-6.170792,15.65713
355,0,1,1,0,0,2,1,0,3,0,0,4,0,1,0,0,1,0,0,0,-8.692307,-6.3891854
356,3,0,4,8,2,2,1,1,2,0,0,3,0,0,0,1,0,1,0,0,1.4535248,-6.606064
357,0,1,1,9,2,1,1,0,3,1,1,3,7,0,0,1,0,1,0,0,1.4481682,-4.535656
358,2,1,2,1,2,1,1,1,2,0,0,5,2,1,0,0,0,0,0,1,7.310926,12.311228
359,0,1,4,3,0,2,0,1,0,0,0,5,0,1,0,0,1,0,0,0,-0.33253333,2.3907154
360,2,1,1,3,0,2,0,1,3,0,0,3,0,0,0,1,0,0,0,1,16.735582,12.333152
361,1,0,3,2,3,1,0,1,0,1,1,5,3,0,1,0,0,0,1,0,5.120477,2.7826831
362,1,0,3,9,2,1,1,1,3,0,0,5,1,1,0,0,1,0,0,0,-3.0276814,1.833906
363,0,0,1,9,1,2,1,0,0,0,0,5,1,0,1,0,0,0,1,0,5.757009,0.97915846
364,1,1,5,9,0,2,1,1,3,0,0,4,5,1,0,0,0,0,1,0,0.21472341,8.246844
365,1,0,1,3,0,1,1,1,3,0,0,4,0,0,0,1,0,1,0,0,1.3820641,-6.628387
366,0,0,2,9,1,2,1,0,3,0,0,1,7,0,1,0,0,0,1,0,5.796293,1.0328654
367,0,0,2,8,2,2,1,1,3,0,0,5,1,0,1,0,1,0,0,0,-0.45178086,-14.640956
368,1,1,1,2,1,2,0,1,1,0,0,3,1,0,1,0,1,0,0,0,0.19901197,-12.182155
369,1,0,1,2,3,1,1,0,0,0,0,1,7,1,0,0,0,0,0,1,5.9493666,19.46993
370,3,1,2,4,2,1,1,1,0,0,0,3,4,0,0,1,0,0,0,1,18.145126,10.664219
371,1,0,5,1,2,2,0,1,2,0,0,2,5,0,1,0,0,0,1,0,5.2389803,2.401236
372,1,1,1,0,2,2,1,1,3,0,0,2,1,0,1,0,1,0,0,0,-1.0737941,-12.538235
373,3,1,1,1,2,1,1,1,3,0,0,2,3,0,1,0,1,0,0,0,-1.0910404,-12.521629
374,2,1,2,7,1,2,1,1,3,0,0,2,5,0,1,0,0,1,0,0,13.959712,-4.9266725
375,2,0,2,8,0,1,0,1,0,0,0,3,6,1,0,0,0,1,0,0,-7.585208,5.182372
376,2,1,3,10,2,3,1,1,2,1,1,2,0,0,1,0,0,1,0,0,12.660266,-4.6315775
377,0,1,2,4,3,1,1,0,2,0,0,4,7,0,0,1,0,1,0,0,1.3879436,-4.125818
378,1,0,1,2,1,1,1,0,0,0,0,2,7,0,0,1,1,0,0,0,11.583473,-11.905616
379,2,0,2,2,0,3,0,0,3,1,1,2,4,0,0,1,0,1,0,0,1.9594667,-5.370923
380,0,0,3,9,0,2,1,1,2,0,0,5,5,1,0,0,0,0,0,1,10.171929,17.430336
381,2,1,2,7,2,2,1,0,2,0,0,2,2,1,0,0,1,0,0,0,-8.398624,-6.8071685
382,0,0,1,10,1,2,0,1,2,0,0,5,3,0,1,0,0,1,0,0,11.890458,-5.155389
383,2,1,1,8,2,2,1,0,2,0,0,3,4,0,1,0,1,0,0,0,1.6799937,-10.908431
384,2,1,2,3,2,1,1,0,1,0,0,3,1,0,1,0,0,0,1,0,7.0831156,0.39042458
385,0,0,5,9,0,1,1,1,0,0,0,3,7,1,0,0,1,0,0,0,-2.9776173,1.8586894
386,1,1,3,6,0,2,1,0,0,0,0,4,2,0,0,1,1,0,0,0,11.229249,-13.328102
387,2,1,4,2,0,2,1,1,3,0,0,4,3,0,0,1,0,1,0,0,-0.8625736,-6.115638
388,2,0,3,2,0,2,0,1,3,0,0,1,6,0,0,1,0,0,1,0,13.94231,4.2702384
389,0,0,0,10,3,2,1,0,0,0,0,2,2,1,0,0,0,0,1,0,-7.3177586,13.332865
390,2,0,1,7,2,1,1,1,1,0,0,3,6,0,1,0,0,0,0,1,18.682114,1.3716061
391,2,1,2,3,3,1,1,1,1,0,0,3,6,0,1,0,0,0,0,1,19.845081,-0.19460177
392,1,1,3,9,2,2,1,0,1,1,1,4,7,0,0,1,0,1,0,0,1.4338044,-4.538841
393,0,1,2,8,0,2,0,0,0,1,1,3,4,0,0,1,0,1,0,0,2.1946852,-5.169497
394,1,0,0,0,1,1,1,1,1,0,0,2,2,0,0,1,1,0,0,0,9.21602,-12.26256
395,1,0,2,2,2,2,0,1,3,0,0,3,5,0,1,0,0,0,1,0,5.2232575,2.4230604
396,0,1,1,3,1,1,1,1,0,0,0,5,1,1,0,0,0,0,0,1,7.552996,12.477813
397,0,1,1,8,3,1,1,0,1,0,0,2,1,0,1,0,0,0,0,1,20.738985,3.4958396
398,2,0,2,9,0,2,0,1,2,0,0,2,3,1,0,0,0,1,0,0,-7.638656,5.2061224
399,1,0,5,1,2,1,1,0,3,1,1,2,1,1,0,0,1,0,0,0,-3.8481495,-0.24403049
400,1,1,3,1,1,1,1,0,2,0,0,2,2,1,0,0,1,0,0,0,-8.545489,-6.6639094
401,1,0,2,4,2,1,1,1,3,0,0,5,1,0,1,0,0,0,0,1,18.771358,1.4480925
402,2,1,3,8,0,2,0,1,3,0,0,5,4,0,0,1,0,0,0,1,16.707937,12.319798
403,0,1,2,6,1,2,0,1,1,0,0,4,6,0,0,1,0,1,0,0,3.0405731,-6.6350074
404,2,1,0,8,0,2,1,1,2,0,0,2,3,1,0,0,0,0,0,1,7.878519,12.115002
405,2,1,2,9,0,1,1,0,0,0,0,1,7,1,0,0,1,0,0,0,-8.83907,-6.504407
406,0,0,3,9,2,1,0,0,3,1,1,5,5,0,0,1,0,1,0,0,1.9091364,-5.29405
407,1,0,2,4,0,2,1,0,2,0,0,4,4,0,0,1,0,0,0,1,14.471955,11.853184
408,1,1,2,10,3,2,1,1,3,0,0,2,5,0,1,0,0,0,0,1,19.810553,-0.13669476
409,0,0,2,3,2,1,1,0,2,0,0,5,5,0,1,0,1,0,0,0,2.5187628,-14.874417
410,2,1,0,10,0,2,0,0,2,0,0,2,0,0,0,1,0,0,0,1,16.06827,11.445487
411,3,1,2,1,0,2,1,1,1,0,0,2,2,1,0,0,0,0,1,0,0.502504,8.359649
412,2,0,1,3,2,1,1,1,2,0,0,5,7,0,0,1,0,1,0,0,1.3941361,-6.667061
413,2,0,2,9,3,3,1,1,3,1,1,3,2,0,1,0,0,1,0,0,12.486187,-4.492247
414,2,1,2,8,0,2,1,0,3,0,0,2,5,0,0,1,1,0,0,0,11.103736,-13.205607
415,1,1,1,8,0,2,0,0,3,0,0,4,5,0,0,1,0,0,1,0,13.172695,3.105335
416,0,0,4,5,2,1,0,0,0,1,1,2,7,0,1,0,1,0,0,0,1.4114643,-13.209107
417,0,0,2,9,1,1,1,1,1,0,0,1,6,1,0,0,1,0,0,0,-2.9300582,1.8503091
418,1,0,3,6,0,2,0,0,2,0,0,4,3,1,0,0,1,0,0,0,-3.036008,-0.865165
419,1,0,1,6,0,2,0,0,3,0,0,1,2,1,0,0,1,0,0,0,-3.11577,-0.8659742
420,2,0,4,3,2,1,1,0,1,1,1,3,3,0,1,0,1,0,0,0,1.6542133,-13.130212
421,1,0,2,2,0,2,1,0,1,0,0,2,4,1,0,0,0,0,0,1,6.1711917,19.19889
422,0,1,2,7,2,1,1,0,0,1,1,2,3,0,1,0,0,1,0,0,10.931878,-4.090311
423,2,0,2,4,0,1,1,0,2,0,0,1,5,1,0,0,1,0,0,0,-4.4421024,-2.3463645
424,1,1,2,9,0,1,1,0,0,0,0,3,1,1,0,0,0,0,1,0,0.3816013,12.342853
425,1,1,1,9,3,1,1,0,1,0,0,5,7,1,0,0,0,1,0,0,-16.192337,5.0239143
426,0,1,2,10,2,2,1,0,2,0,0,5,3,0,1,0,0,1,0,0,8.05606,-4.6480427
427,2,1,3,0,1,1,1,1,0,0,0,2,7,1,0,0,1,0,0,0,-12.383116,-4.111983
428,0,0,2,9,1,1,1,0,1,0,0,4,3,0,1,0,0,0,1,0,5.7500796,0.9770025
429,0,1,2,1,1,1,0,0,2,1,1,2,6,0,1,0,0,0,0,1,20.24366,2.245551
430,1,1,4,3,2,1,1,1,1,1,1,5,1,0,1,0,0,0,1,0,5.4567623,3.5855951
431,2,1,2,2,2,2,0,1,3,0,0,4,1,0,1,0,1,0,0,0,0.19738534,-12.158937
432,0,0,1,0,2,1,1,0,0,0,0,5,6,0,1,0,1,0,0,0,2.5602274,-14.921477
433,0,0,2,8,2,1,1,0,2,1,1,5,7,0,1,0,0,1,0,0,11.66499,-3.6117985
434,2,1,1,8,0,1,0,0,1,0,0,4,3,1,0,0,0,0,1,0,-1.993889,12.39084
435,2,0,3,3,1,1,0,1,1,0,0,5,6,1,0,0,0,0,0,1,8.548724,15.416051
436,1,0,1,4,1,2,1,0,2,0,0,4,1,0,1,0,1,0,0,0,2.4664721,-14.802259
437,0,1,2,10,2,2,0,0,2,0,0,1,3,1,0,0,0,1,0,0,-11.481815,5.3283257
438,3,0,2,2,3,2,1,0,1,0,0,3,6,1,0,0,0,0,0,1,5.9161563,19.472584
439,0,0,2,3,1,1,1,1,3,0,0,3,4,0,1,0,0,0,0,1,18.758118,1.4299294
440,1,0,2,3,0,1,0,0,1,0,0,5,4,1,0,0,0,0,0,1,5.335737,17.377905
441,2,0,1,9,0,2,1,0,1,0,0,1,1,1,0,0,1,0,0,0,-4.461903,-2.598136
442,0,0,1,7,2,2,1,1,1,0,0,3,1,1,0,0,0,0,0,1,9.704841,17.653366
443,2,1,3,2,2,1,1,1,2,0,0,3,5,1,0,0,1,0,0,0,-12.449466,-4.0879273
444,0,1,3,3,2,1,0,0,2,1,1,2,7,0,0,1,1,0,0,0,10.674588,-11.458183
445,2,0,1,1,1,1,0,1,3,0,0,3,1,1,0,0,0,1,0,0,-7.5123367,5.1158547
446,2,1,2,2,0,1,0,0,2,0,0,4,4,1,0,0,0,1,0,0,-11.613552,5.1966105
447,0,1,2,4,2,1,1,1,2,0,0,3,7,1,0,0,1,0,0,0,-12.458083,-4.0713763
448,2,0,2,6,1,1,0,0,2,1,1,5,3,1,0,0,0,0,1,0,-4.423057,13.294562
449,2,0,3,6,2,2,1,0,2,0,0,2,6,0,0,1,0,1,0,0,1.3318402,-5.336089
450,0,0,2,7,3,1,1,0,0,0,0,5,5,0,1,0,0,1,0,0,12.07388,-2.7855487
451,3,1,2,9,0,2,0,1,2,0,0,2,0,1,0,0,0,1,0,0,-5.882236,6.800658
452,1,1,1,7,2,1,0,0,0,0,0,3,5,0,0,1,0,1,0,0,2.409941,-5.117143
453,1,0,2,3,2,1,1,0,1,0,0,4,6,0,0,1,0,0,1,0,11.853334,4.646223
454,2,0,2,6,2,1,0,1,1,0,0,4,2,1,0,0,0,0,0,1,8.564578,15.394793
455,0,1,2,5,0,2,1,0,3,0,0,4,0,1,0,0,0,1,0,0,-16.018127,5.547757
456,2,1,1,3,0,1,1,1,0,0,0,1,6,1,0,0,0,0,0,1,7.469517,12.079619
457,2,1,2,3,0,2,1,0,1,0,0,4,6,1,0,0,1,0,0,0,-8.90309,-6.4877315
458,0,1,2,1,1,1,0,1,3,1,1,4,5,0,1,0,0,1,0,0,11.915771,-4.7659745
459,1,1,2,8,0,1,1,1,3,0,0,1,4,0,0,1,1,0,0,0,8.420304,-10.430123
460,0,1,1,1,2,2,1,1,3,0,0,3,7,0,1,0,0,1,0,0,13.922042,-4.895385
461,0,1,2,3,0,2,1,0,0,0,0,1,2,1,0,0,0,0,0,1,2.029881,19.17488
462,0,0,1,3,2,2,1,0,2,0,0,3,3,0,0,1,1,0,0,0,11.627986,-11.956566
463,1,0,1,4,2,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,-3.1513112,0.7711072
464,3,1,1,4,0,2,1,1,3,0,0,3,0,0,0,1,0,0,0,1,17.96877,10.389695
465,1,1,1,9,1,1,1,0,1,0,0,3,4,1,0,0,0,1,0,0,-16.168695,5.0427675
466,3,0,1,9,0,2,1,1,0,0,0,4,5,0,0,1,1,0,0,0,9.259608,-12.316869
467,3,0,2,5,2,3,1,0,1,1,1,4,7,0,1,0,0,1,0,0,11.685832,-3.6076717
468,0,1,2,8,0,2,1,0,1,0,0,2,1,1,0,0,0,1,0,0,-15.909728,5.485436
469,2,1,2,3,0,2,1,1,3,0,0,1,1,1,0,0,0,1,0,0,-10.892584,9.464136
470,1,1,1,10,2,1,1,1,3,0,0,5,6,0,0,1,0,0,1,0,14.62416,2.580783
471,2,1,2,1,2,1,1,0,0,1,1,3,1,1,0,0,1,0,0,0,-8.235916,-4.484164
472,2,1,1,2,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,-8.662689,-6.7930694
473,2,1,1,8,0,2,1,0,1,0,0,2,7,1,0,0,0,0,0,1,1.9435759,19.163769
474,0,0,1,1,0,2,1,0,2,0,0,2,5,1,0,0,0,1,0,0,-10.373896,2.898972
475,1,1,3,6,2,1,0,0,0,1,1,2,7,0,1,0,0,0,0,1,20.22036,2.1063619
476,1,0,1,1,2,1,1,1,3,0,0,2,2,0,1,0,0,0,0,1,18.676643,1.3876436
477,1,0,2,8,2,2,1,0,2,0,0,2,7,1,0,0,1,0,0,0,-4.453349,-2.2865295
478,0,1,2,7,0,1,1,1,2,0,0,5,3,1,0,0,0,0,0,1,7.6621704,12.537818
479,1,1,1,4,1,1,1,1,0,0,0,2,2,1,0,0,0,1,0,0,-11.469938,9.215838
480,2,1,1,6,3,1,0,1,3,0,0,3,5,0,0,1,1,0,0,0,10.148831,-10.795362
481,0,0,0,5,0,2,1,0,3,0,0,1,0,1,0,0,0,0,1,0,-7.4420466,13.185388
482,2,1,2,8,0,3,0,0,2,0,0,4,6,1,0,0,0,0,0,1,3.3793483,16.588717
483,0,1,2,9,2,2,1,0,2,0,0,1,6,0,1,0,0,1,0,0,8.080047,-4.634222
484,1,1,4,9,0,2,1,0,3,1,1,4,4,0,0,1,1,0,0,0,10.952721,-12.773124
485,2,0,2,0,3,1,1,1,1,0,0,4,3,1,0,0,0,1,0,0,-8.705253,6.3652477
486,1,1,2,7,0,2,1,0,1,0,0,2,3,1,0,0,0,0,1,0,0.49092457,12.505973
487,0,1,2,3,2,1,1,1,0,1,1,2,1,1,0,0,0,0,1,0,0.20418951,8.891917
488,2,1,1,2,0,2,0,1,2,0,0,4,5,1,0,0,1,0,0,0,-0.32929277,2.3964417
489,2,0,4,9,3,1,1,1,2,0,0,1,4,0,1,0,0,1,0,0,12.979498,-6.9222445
490,1,1,1,1,1,1,1,1,3,0,0,2,6,0,0,1,0,0,1,0,14.77539,2.4448266
491,2,0,2,2,3,1,1,1,0,0,0,4,4,1,0,0,1,0,0,0,-3.061982,1.7746184
492,1,0,2,4,1,2,0,1,2,0,0,4,6,1,0,0,0,1,0,0,-7.6000104,5.2004557
493,0,0,3,6,0,1,0,0,3,1,1,2,3,1,0,0,0,0,0,1,5.149005,17.859331
494,2,0,2,2,3,2,0,0,2,1,1,5,7,1,0,0,0,0,1,0,-4.390252,13.239829
495,2,1,2,8,1,2,1,1,1,0,0,3,3,0,1,0,1,0,0,0,-1.1303841,-12.616747
496,1,0,1,6,3,2,1,0,2,0,0,5,0,1,0,0,0,0,0,1,5.851031,19.318996
497,3,1,2,5,1,1,1,1,2,0,0,1,1,1,0,0,0,0,0,1,7.591928,11.91812
498,2,1,1,8,2,2,1,1,2,0,0,5,3,0,1,0,0,0,0,1,19.900648,-0.24072503
499,0,0,4,8,0,1,0,1,2,1,1,2,0,1,0,0,1,0,0,0,-2.8802338,0.22205108
500,0,1,1,4,0,2,1,1,1,0,0,4,6,0,0,1,1,0,0,0,8.345398,-10.524125
501,2,1,3,5,0,2,1,1,1,0,0,3,3,1,0,0,0,0,1,0,0.52809393,8.347346
502,2,1,4,5,1,1,1,0,1,1,1,5,3,1,0,0,0,1,0,0,-10.551574,5.0283957
503,1,1,2,9,1,2,1,1,2,0,0,4,1,0,0,1,0,0,0,1,17.962322,10.475634
504,0,0,2,4,0,1,0,0,3,0,0,5,1,0,0,1,0,0,1,0,12.700631,4.5035825
505,1,1,1,5,0,2,1,0,0,0,0,2,3,1,0,0,0,0,1,0,0.51437414,12.537545
506,2,1,1,7,2,1,1,0,0,0,0,1,6,0,1,0,1,0,0,0,1.6341946,-10.950135
507,2,0,2,6,2,1,1,0,3,0,0,1,3,0,1,0,0,0,1,0,5.878557,1.1139065
508,2,1,0,5,0,2,1,1,2,0,0,3,0,1,0,0,1,0,0,0,-11.974789,-3.6235812
509,1,0,2,2,0,2,1,1,2,0,0,4,3,0,0,1,0,1,0,0,1.3423327,-6.618998
510,0,0,1,10,1,2,1,1,3,0,0,5,4,0,1,0,0,1,0,0,12.995156,-6.9024706
511,1,0,2,6,1,2,1,0,1,0,0,5,2,0,1,0,0,0,0,1,21.485706,1.958297
512,2,1,1,5,0,2,0,0,1,0,0,1,6,0,0,1,0,0,1,0,13.196484,3.0972579
513,2,1,1,6,2,1,1,1,0,0,0,4,4,1,0,0,1,0,0,0,-12.47334,-4.1882625
514,1,0,3,3,2,1,1,1,1,1,1,1,4,1,0,0,0,0,1,0,-5.3032303,15.209066
515,2,1,2,9,0,2,1,0,1,0,0,1,4,0,0,1,0,0,0,1,15.46225,10.45204
516,0,0,4,10,0,3,0,1,1,1,1,3,3,1,0,0,0,0,1,0,-4.4435368,14.90887
517,2,1,2,7,2,2,1,0,2,0,0,1,2,0,1,0,0,1,0,0,8.019834,-4.6823335
